PROD_CLR_EQUIV,SALES_QTY,SALES_AMT_FX_RATE
219882_EC,222.0,8192.3248
212123_BK,7295.0,142523.86
205345_HM,6468.0,35294.9578
214441_BL,5595.0,139996.1935
224313_GN,53.0,572.1481
221036_WT,5268.0,30636.5287
217214_GD,68.0,471.8881
211265_RD,4342.0,85124.4407
209731_BK,2322.0,58207.1783
217966_BM,6181.0,72134.9616
222006_BM,2412.0,18442.8611
223941_HM,762.0,6136.5023
221768_PK,1273.0,28736.2746
226291_BK,8.0,239.1256
226356_BN,4.0,104.7219
223901_SV,6512.0,64713.1475
217628_EC,5293.0,99265.6755
216179_GY,104.0,4386.7154
210222_PK,556.0,7178.8547
223914_SV,7029.0,40602.8139
224642_GD,4971.0,28522.4566
216211_GD,1972.0,20750.6896
2096911BM,96.0,435.2431
214145_GY,6.0,30.0162
214267_BG,8418.0,175438.4206
210982_LG,357.0,9186.6127
226581_MI,75.0,397.0845
198274_BL,2592.0,13743.4016
226210_HM,1657.0,12178.789
227056_BK,292.0,8709.5425
213831_TU,6282.0,173610.0599
220905_BU,584.0,20165.8224
209708_GD,4219.0,20771.5215
218623_WT,5758.0,151590.1107
208619_LL,4384.0,55940.6804
211295_IV,6849.0,130145.2172
220942_PK,2224.0,33286.1738
209415_GD,25570.0,188762.1377
216316_PU,2873.0,46080.0676
213992_HM,6235.0,31864.5242
217347_SV,6082.0,30217.9013
211958_ID,2404.0,8928.1028
222447_DM,3833.0,47641.5109
227029_OG,2032.0,15376.2663
211881_HM,3727.0,48580.8815
220353_BK,5852.0,137576.8155
216911_TG,4969.0,28793.3809
220895_GN,3248.0,75046.1416
214438_LM,3979.0,73432.0148
213553_PK,3660.0,72369.4204
222237_KK,2993.0,51774.7624
212473_HM,4932.0,19449.254
219319_BM,61.0,638.9291
217486_HM,4903.0,47123.7798
222869_BU,342.0,5530.7182
211465_BM,1818.0,11023.4227
193642_BK,3877.0,17280.883
222662_CL,1442.0,44918.8744
220005_BM,5739.0,63503.333
225678_BU,230.0,5713.4255
216571_BG,1371.0,22603.3589
214661_BM,3712.0,109394.7626
219441_LL,250.0,4173.739
222435_KK,4236.0,124681.8893
166354_TG,1966.0,22641.1683
221616_HM,3087.0,26727.0525
215530_CA,7819.0,203052.8155
221023_IV,3803.0,35937.8995
214740_BM,8836.0,293761.0228
222901_CA,296.0,5020.9223
226435_BK,2.0,46.2644
216426_SV,3288.0,78620.3781
212790_TU,4506.0,110123.1295
220911_WT,2965.0,34821.6505
216986_GD,3529.0,15091.4249
1667301TL,8143.0,54740.187
207937_TK,3910.0,17828.6419
212687_HM,4674.0,28224.5914
213982_HM,4765.0,19975.631
212855_GD,3435.0,20941.4317
215987_MI,3056.0,15077.5916
223750_HM,2960.0,33634.8083
222262_NV,5572.0,151212.8
213748_GD,1885.0,9327.3591
211115_HM,2015.0,19336.8211
209770_BM,1366.0,25653.3304
224385_BU,2045.0,10807.6549
221041_WT,3315.0,25622.8779
220000_YL,361.0,9374.8128
217974_SV,2757.0,21017.4803
214589_MI,3238.0,33248.1496
217276_BM,1348.0,12393.1867
218380_IV,339.0,3346.7909
220375_BL,2772.0,12703.2476
225668_LK,2063.0,19165.882
213874_BK,149.0,4613.8848
220400_EC,4142.0,86908.2042
223066_BK,4072.0,101591.562
209478_EC,7492.0,158479.2268
211339_BM,55.0,1308.2728
212024_GD,2966.0,15240.2782
213720_LM,4530.0,23609.3037
222309_BL,723.0,10576.859
212408_PU,1474.0,28460.7294
211432_EC,8753.0,147878.6106
214205_DM,1594.0,15104.4057
209905_DM,2039.0,53307.7875
210298_BM,4005.0,27553.9511
213667_YL,383.0,9636.9264
211635_GD,9774.0,79946.512
224771_HM,1609.0,14135.5013
211436_DG,5494.0,62670.0015
224278_GY,260.0,12986.6762
226231_LK,214.0,1951.2891
223694_GD,3801.0,32941.3974
219241_SV,2967.0,9856.7923
211703_LM,2860.0,32346.1772
215891_IV,5562.0,51793.2078
224665_GD,1382.0,7245.6892
221150_BM,5371.0,40910.2905
226751_BG,1.0,29.2602
223998_CA,716.0,18068.6751
213816_SV,137.0,3971.6643
219082_GY,3689.0,11738.1345
221220_EC,6287.0,161583.6406
214934_OW,5020.0,162903.8659
218516_PU,4565.0,19664.6762
223833_SV,2283.0,12931.4405
209697_LM,386.0,6688.1597
222793_EC,2355.0,64764.6529
201867_GN,5097.0,23388.2707
181666_RO,100.0,846.1348
1795501SV,479.0,1633.6433
223399_BK,640.0,15122.4435
227193_DM,221.0,2467.9475
224540_KK,783.0,13457.7211
216299_PE,2985.0,31205.4067
224731_HM,1882.0,13983.9748
222373_BG,409.0,11183.8078
214601_BK,9157.0,198635.773
216217_GD,2899.0,17943.0517
223575_GD,192.0,1000.9067
212654_PU,6905.0,149426.1398
224590_BK,2168.0,16071.5013
212240_BM,1000.0,4500.3837
215905_IV,14023.0,79808.4218
223804_GY,416.0,6109.5604
217673_GD,432.0,3821.3921
214237_BM,4684.0,21661.6838
214553_BK,2932.0,11547.2376
219729_EC,6397.0,134283.6851
219242_BM,1955.0,6622.1409
221857_BG,4204.0,105284.9986
219248_SV,3110.0,9031.5518
215579_GD,3144.0,12690.5478
226224_HM,480.0,3292.9892
223988_GN,477.0,11948.2681
224434_PK,2630.0,69651.1892
222804NC,1333.0,31826.9376
216600_GN,4987.0,64815.7624
216213_GD,4518.0,28275.9622
224583_BK,666.0,5343.8122
212014_PE,906.0,6391.8586
221987_BM,3159.0,23064.7334
221253_YL,691.0,18243.2965
225077_YL,30.0,1056.3707
221559_BM,1724.0,21484.5175
225520_KK,304.0,15212.5198
226912_EC,1175.0,27701.0454
222738_WT,1862.0,44576.3311
217631_GD,2750.0,10553.718
217898_BM,4342.0,53373.5637
222687_BK,157.0,4803.5243
223536_BM,155.0,5138.8005
211702_DM,6079.0,72243.8013
220431_BL,3309.0,27657.1367
207283_DG,1928.0,41477.6126
223745_HM,1053.0,12765.1266
209333_GD,7253.0,77715.3709
216624_EC,1366.0,15192.8901
207648_WT,8465.0,112157.5856
211774_GD,5266.0,46690.5989
216931_TU,5449.0,128484.821
220416_FU,5126.0,141862.2015
216319_IV,3881.0,36285.6039
214194_PU,1931.0,27391.3663
223278_LM,795.0,6254.9414
224238_OW,1055.0,33475.8967
215674_EC,9248.0,221546.3788
224455_EC,159.0,4301.7328
197557_HM,1557.0,31584.5843
205236_LL,4707.0,17731.2635
216295_GD,2977.0,13658.509
222035_BU,1771.0,49359.4429
213187_BK,11626.0,283684.1297
210179_GN,772.0,8120.9761
2089811OW,432.0,15443.9979
168799_BM,943.0,8667.3326
214275_BK,5122.0,84958.8057
219345_RD,968.0,25092.8121
223249_EC,1344.0,29261.303
216480_BK,7634.0,244345.7045
220419_GY,3721.0,84241.7528
218398_BK,3942.0,94139.0541
209769_BK,2606.0,40080.0559
215659_BL,2648.0,80631.2458
218528_SV,3802.0,42242.8513
209746_BL,1929.0,22916.7196
210789_KK,8918.0,147545.8488
222837_RD,474.0,14260.8396
227153_DM,138.0,900.2451
204814_SV,2195.0,15170.6517
224286_CA,827.0,20939.757
216445_EC,5354.0,118313.3875
223638_BK,539.0,17450.2985
211101_DM,666.0,6920.427
224137_BL,199.0,6546.8594
219982_BM,5878.0,41200.3242
202637_GD,3015.0,14795.2092
220351_BK,2079.0,67549.2807
223665_BN,163.0,7151.7059
219953_LD,1378.0,38001.6852
226374_MI,105.0,655.5163
210485_BM,8568.0,182500.4154
211755_TU,6995.0,170318.2121
210921_BM,7001.0,143377.1442
214441_AN,7059.0,180157.1489
219064_GD,1192.0,6977.396
214817_BM,6575.0,75037.4249
226213_PK,2356.0,15834.1048
210858_GN,1502.0,8982.9834
216643_BK,1284.0,37220.4716
213691_GN,7077.0,187526.4898
223660_BG,110.0,3775.17
227104_NV,196.0,5458.7425
211946_GD,6382.0,29224.777
214291_BU,186.0,4458.54
225583_WT,42.0,3599.2986
210496_KK,14711.0,251676.7827
210304_WT,4533.0,31612.7482
226974_FG,1314.0,7265.7205
221922NC,4509.0,94444.5012
214214_DN,504.0,1860.4441
221348_EC,6964.0,134226.8868
224388_HM,27.0,190.798
223574_PM,280.0,1452.5016
222221_BG,5106.0,147333.5516
226477_GD,944.0,6453.1175
211775_SV,2324.0,10160.2274
226403_BU,646.0,4205.3262
212684_HM,4783.0,44268.0749
218032_FU,4206.0,99428.8582
218937_YL,2555.0,25995.4148
212624_GN,5402.0,120040.2664
220337_GD,5081.0,47545.3125
220893_EC,6497.0,160709.6964
213691_RD,295.0,7685.5965
205683_RY,6973.0,34285.7424
216357_GN,7431.0,162809.5054
220323_BM,4390.0,29935.0844
217391_BK,5264.0,51991.6718
221641_BM,4669.0,113422.3811
216138_BU,2877.0,141144.6867
226591_GY,460.0,15593.5315
215443_BK,8891.0,243042.7297
216664_BU,4196.0,20583.2765
213997_GY,1485.0,33802.8085
217916_OR,4514.0,79750.0818
211852_CA,5909.0,165139.9179
211690_SV,332.0,6236.7831
224093_CA,377.0,11565.8323
210305_LL,4467.0,34939.2357
216307_EC,6193.0,188284.355
221259_GD,5310.0,22257.7841
226288_HM,2029.0,17182.2397
217880_KK,4352.0,140339.832
224960_BG,1150.0,26767.1917
211480_BK,2847.0,81220.6182
211781_SV,2937.0,32239.274
216335_IV,7241.0,41695.0089
207646_YL,5924.0,131445.3023
211784_BM,4336.0,97105.8813
218840_MI,3420.0,136955.3626
212831_SV,1582.0,7424.72
212539_TU,3710.0,83671.2822
218666_IC,3725.0,153863.6664
212550_HM,4870.0,12662.6147
224300_HM,3030.0,29887.9262
211361_PK,4362.0,50798.1552
226568_AN,686.0,8984.8108
227042_DM,1461.0,10842.1859
217949_LB,3286.0,52266.7941
222735_RD,2757.0,94132.1869
216578_BK,1205.0,22916.9798
226497_GD,365.0,2455.9028
210201_EC,1166.0,9650.4735
215591_TK,256.0,1506.742
226516_GD,422.0,4604.0623
214786_BL,5253.0,36106.4952
221197_BG,2424.0,18029.7645
218403_OR,2694.0,25565.0944
224418_BK,22.0,722.1853
204971_OR,2888.0,27724.3607
212124_EC,1.0,25.99
221649_GN,3754.0,99272.8054
210600_PU,590.0,10688.258
215241_CA,116.0,2675.4758
222575_DM,94.0,1231.6496
214543_BM,2927.0,54667.6161
211547_BM,6753.0,43499.0189
218954_NV,3653.0,101366.3684
222435_BU,1721.0,49245.4803
213779_GD,4173.0,20970.5781
220416_YL,5264.0,145387.26
217702_BK,5355.0,139326.3893
211434_EC,7000.0,113135.492
2020840BM,7825.0,39105.3691
223667_EC,3631.0,107325.6254
213581_BK,1502.0,64508.4601
219606_CA,7080.0,79269.4288
209980_GN,3957.0,42091.8992
1953801LL,2522.0,18671.9803
210631_GD,50.0,739.9617
223634_BK,2451.0,61993.6749
224484_BK,788.0,19356.6509
215581_SV,1810.0,13391.9903
222936_BN,2464.0,74142.079
211354_BL,1640.0,43700.4468
211113_HM,905.0,5659.131
221477_PU,2686.0,15187.8222
211278_HM,3064.0,6787.1271
223342_BM,6189.0,182459.816
222692_BL,459.0,13717.875
213928_BM,12408.0,431436.0129
222580_BM,1346.0,12378.0659
212856_SV,3832.0,19268.6054
221869_GN,769.0,23918.4821
215522_LL,6613.0,155717.8689
227257_GY,56.0,891.9023
211907_GD,4136.0,36436.454
218603_BN,230.0,4515.9575
221239_BM,3568.0,29543.6634
220917_WT,3902.0,34471.6153
223891_SV,873.0,5238.066
216357_BK,8691.0,201178.0164
216120_PK,4255.0,49694.2397
223228_BM,533.0,4603.9668
224332_LL,1231.0,10245.3798
218053_CA,4776.0,123316.9435
211163_HM,1024.0,5259.5822
217304_PK,1225.0,20084.4609
223327_EC,118.0,3190.8272
226532_GD,106.0,2716.016
222234_BK,8213.0,198590.4307
216998_BM,2686.0,18803.518
218863NC,8739.0,229561.651
205426_HM,5275.0,38717.746
222289_BL,3014.0,58808.7199
217880_EC,4558.0,141737.4571
211068_GD,5990.0,28292.3234
215441_BK,9298.0,215883.0376
214391_HM,4034.0,42614.3915
221593_CA,3112.0,58714.4951
217127_HM,2465.0,25413.1262
211369_DM,4712.0,47756.0158
221253_BK,2883.0,77236.7313
212152_FU,194.0,5802.3139
217246_BM,5905.0,169608.3446
219289_BK,3294.0,16782.7991
211161_AQ,318.0,1045.3962
216576_TU,2566.0,58860.2685
224473_BG,528.0,41282.1605
217924_GN,4977.0,122519.6546
213914_PU,1058.0,2174.9245
218453NC,5311.0,133595.7687
208722_WT,862.0,10388.3813
170562_LK,5546.0,26733.54
219285_DM,56.0,581.9596
210303_NV,7353.0,63678.584
223913_SV,1030.0,5576.1683
206911_GD,3149.0,16198.9208
210299_BM,3482.0,22813.5206
212803_BM,918.0,13389.3546
216626_BM,185.0,3535.171
222709_BL,572.0,12886.1025
216871_BM,4950.0,47752.6637
219407_BM,2835.0,13440.3854
214258_BK,10478.0,263169.4872
222989_BM,37.0,242.3361
2024011HM,2303.0,11743.8225
212588_HM,4244.0,10226.5603
223706_HM,1633.0,12459.5874
215501_SV,2561.0,10591.6057
216557_FU,5983.0,112157.7719
206909_SV,984.0,10026.6629
218540_SV,930.0,7074.86
219101_CO,3688.0,16462.7992
208709_GN,2394.0,40504.2214
212566_CA,10005.0,200725.7557
222709_TU,1325.0,29870.0376
208619_CA,1.0,19.1583
217659_GD,2417.0,16505.8764
214912_SV,71.0,692.2067
209973_BL,3619.0,54626.5365
219346_DM,1853.0,24688.311
223619_CA,2886.0,66459.2236
227006_SV,18.0,209.8378
222229_OR,2250.0,58405.0851
209650_PE,3761.0,21124.6052
1953841HM,2893.0,23318.1784
211728_DM,2306.0,14764.8139
210903_BM,6113.0,95557.6817
211301_BK,7049.0,237081.0709
217796_RD,145.0,2370.4236
216247_IV,9439.0,91955.5218
224897_BR,769.0,6517.4373
223972_WT,31.0,289.0238
226682_PK,750.0,4043.8202
222375_BK,716.0,42891.7172
211329_YL,58.0,923.6827
211251_HM,3176.0,17897.4266
211184_HM,421.0,1100.0113
210943_GD,8.0,118.7676
215534_BK,7601.0,157293.6518
216196_BM,119.0,5086.1293
210216_GD,1.0,6.6583
212989_HM,5834.0,42635.3491
212494_HM,1.0,6.4959
218593_HM,3234.0,21910.0878
224556_PK,55.0,1494.7154
209306_GD,4253.0,23405.5877
211922_NV,4025.0,32346.961
216577_LL,1930.0,21731.6692
225239_WT,378.0,5412.8308
223748_HM,442.0,2341.7395
212005_HM,5134.0,26050.3925
226694_MI,1.0,7.4298
219381_BM,3557.0,13791.3942
225678_BK,150.0,3914.4813
213870_EC,142.0,4495.2906
211206_HM,3381.0,13520.9372
214572_MI,11979.0,49733.3005
224951_DM,64.0,1053.2813
214622_BM,1972.0,24272.6831
210458_BM,989.0,35547.0234
221331_GD,2843.0,66678.4418
225168_SV,239.0,1934.3796
216212_GD,3339.0,20916.0025
223614_BK,1740.0,50526.7461
210587_BK,2209.0,30908.1317
223242_WT,4044.0,47486.1235
217433_SV,6348.0,33751.2554
215019_MD,408.0,14659.249
219980_BM,7097.0,63482.4882
221243_BM,3957.0,16907.2826
226446_BK,1.0,38.2995
214142_BM,5751.0,30176.875
226586_BL,30.0,239.2898
207646_EC,11449.0,257460.8323
219975_BM,3862.0,17017.2631
222325_BM,1978.0,64993.8972
218406_OR,1879.0,26996.8847
1934671HM,2758.0,20479.675
215624_GD,2915.0,19365.1681
211220_EC,7008.0,167132.943
218913_GN,5651.0,31265.1459
213994_HM,5639.0,29456.9717
219665NC,3269.0,88243.6083
218170_BK,10524.0,220643.4818
211139_HM,3027.0,19808.2766
213817_HM,3795.0,10537.1651
226297_BK,24.0,632.1218
226454_GN,1234.0,28365.2681
221058_TU,147.0,4773.6939
221644_CA,5383.0,135425.3083
224954_YL,5059.0,106437.8628
187998_DM,2322.0,10257.6522
224048_GY,247.0,4167.995
220803_WT,8277.0,39343.7444
218893_DM,3281.0,34915.0957
216868_BK,8738.0,242094.4194
219389_BL,447.0,10399.5676
222231_KK,6552.0,92068.2978
211175_HM,4217.0,16710.15
212015_GD,2395.0,10317.0248
220939_BM,7264.0,195155.4468
214437_BM,5092.0,108252.7478
218954_EC,5499.0,151908.6152
213837_OR,6144.0,25889.7569
213841_HM,3329.0,7934.0368
212633_KK,2510.0,99686.756
220598_AN,13009.0,334841.4048
223749_HM,2720.0,26803.4775
216701_GD,5816.0,39823.4716
213202_BK,4649.0,70588.1893
2125100HM,2478.0,20835.7358
216577_RD,1354.0,15651.4631
224451_BM,318.0,24418.5176
223693_BR,1082.0,7886.8135
217185_PK,64.0,547.9935
212578_TU,5230.0,118827.451
224294_BK,932.0,28626.1207
218220_EC,1250.0,42402.6061
207865_BM,2838.0,67027.7655
221008_EC,938.0,22251.747
222869_DM,1185.0,17279.3398
214921_SV,119.0,1524.5011
223301_BL,79.0,412.0644
211191_HM,2544.0,26791.8105
219193_GD,2773.0,10863.3327
218308_HM,220.0,2147.3461
209884_NM,2157.0,57433.6261
212190_BN,221.0,3694.1999
216933_HM,6453.0,34954.6755
222666_WT,1444.0,47076.2192
213190_TE,5992.0,117151.0189
224251_CA,1823.0,78463.5693
224135_BK,10.0,453.5093
211082_HM,447.0,1347.3356
213471_BK,8423.0,164866.7759
210851_BM,2247.0,30141.5364
224907_WT,67.0,1690.4678
216972_GD,3260.0,14606.7097
214499_BG,13659.0,312981.1714
211809_KK,9146.0,181267.6302
227496_CA,34.0,2513.3013
219310_KK,4378.0,108600.5599
220904_CA,3213.0,138056.4365
214581_BU,4820.0,101743.1755
179566_GD,101350.0,527095.8313
206046_EC,870.0,10485.8786
206897_SV,1690.0,7101.9412
223255_BM,1978.0,51997.5756
224793_BM,2680.0,36709.0077
211460_BM,2651.0,16339.7162
214006_PU,275.0,6296.3531
221007_EC,1241.0,32730.41
200366_IV,14524.0,129549.0965
222950_KK,3071.0,95609.6123
209558_GN,6688.0,93898.4466
208070_LK,3933.0,54578.8513
222682_BK,499.0,5190.3092
222474_GN,4321.0,109183.2973
210208_GD,2186.0,10343.4719
211691_DM,11724.0,279595.8385
202646_GD,13925.0,74692.0187
221576_PK,355.0,4936.4337
224894_BM,33.0,1339.5495
212646_HM,3907.0,19076.6479
209282_GD,4236.0,28984.3968
211438_BM,1356.0,7129.6576
226704_SV,5.0,69.2448
217475_DN,4297.0,25935.002
218678_GN,3797.0,55287.2915
226589_BN,105.0,2919.8116
220816_WT,4271.0,42929.9094
225065_BL,869.0,4790.2201
210846_EC,362.0,7478.4545
224567_BL,2463.0,71994.7107
214185_HM,379.0,3143.3428
220731_HM,2803.0,15006.4671
227257_BU,72.0,1173.4117
211462_BM,2236.0,11681.6675
224390_BU,1087.0,5943.0645
214500_DM,4721.0,160100.6742
222479_SV,199.0,4367.9556
224960_GN,335.0,8022.808
216559_BK,8163.0,201116.2935
218501_TU,5102.0,153314.504
212361_BM,3060.0,74307.2734
216712_DM,7189.0,61281.3073
210952_EC,6262.0,143161.2407
221312_BM,5086.0,112946.1656
214105_LM,3608.0,40191.1767
218263_BK,3345.0,68164.1963
205254_GN,3529.0,24016.0941
215400_GY,228.0,6134.577
218262_BK,1866.0,39281.7874
219999_GY,1351.0,42752.5057
210962_GD,30.0,617.8594
218049_BK,892.0,14072.8925
211772_SV,2831.0,26702.6679
219434_GN,4544.0,89047.9189
216697_DM,6237.0,38513.1508
211377_BM,4885.0,127103.0737
211675_BK,1924.0,8314.87
221347_EC,587.0,11684.379
222816_BK,5864.0,163981.0224
212792_BG,576.0,34339.1238
215568_DG,9818.0,301045.2207
222479_EC,2631.0,62255.5619
218730_GN,2624.0,47103.4376
218575_HM,2921.0,29811.1669
212491_HM,2233.0,37433.2442
227096_TU,3.0,47.616
211630_GD,4947.0,31469.6353
214934_GY,6061.0,176442.6939
216408_BM,1442.0,44224.8272
211915_KK,3198.0,70272.7909
220008_WT,742.0,18193.4576
217059_BK,6424.0,142768.4529
218359_BM,5652.0,61083.2888
216758_EC,188.0,4830.0603
212226_KK,111.0,2875.6418
209683_BM,4144.0,34973.6137
223895_BU,201.0,5836.3358
205421_GD,9311.0,39624.8756
214093_RD,3887.0,73944.238
222341_WT,2558.0,56292.214
218678_BL,109.0,1571.7104
221573_GD,684.0,3906.7119
218345_HM,882.0,10875.0493
213705_IG,3110.0,85326.0972
222231_NV,3316.0,50470.2196
209564_GN,4506.0,75570.9224
209638_TQ,10443.0,307062.6546
214346_PU,3994.0,68136.3262
216610_EC,2088.0,22216.4666
217018_BK,11565.0,227344.559
227728_EC,7.0,257.5383
222714_BK,587.0,5671.3451
218843_GN,3170.0,39343.3162
223791_HM,193.0,2332.7958
216973_GD,2919.0,24538.3305
212702_TU,3489.0,102839.1939
214146_BL,7276.0,27085.8471
221251_BM,4350.0,39683.4745
210649_BK,1050.0,30572.9396
222292NC,3934.0,72016.7043
228911_BM,641.0,14969.7905
224130_EC,1183.0,32908.4683
221681_EC,162.0,4080.0147
217232_BK,7005.0,193621.9563
210054_CL,6934.0,140762.828
214103_LB,6269.0,55623.7598
214618_BK,5964.0,91177.8714
223628_BK,1381.0,23605.0922
218041_BM,176.0,3231.3781
212247_GY,3411.0,78428.7904
219055_GD,2623.0,14405.7758
218170_CL,8174.0,182542.1207
214180_RD,877.0,22721.0494
209544_CA,7658.0,192406.3299
212093_BK,2894.0,72749.3514
2110481NV,1754.0,6067.9931
222425_LB,2316.0,22740.1962
212010_SV,2585.0,17907.8563
211697_BK,7142.0,266908.2721
205526_HM,3285.0,21521.6813
212653_RD,5529.0,93218.1253
227209_BG,19.0,513.1847
211279_HM,443.0,1824.3529
214884_EC,6568.0,122318.992
216726_DM,6063.0,39502.0942
223596_BU,3058.0,69893.8112
223541_EC,108.0,3004.2949
209161_SV,2946.0,13329.9357
212997_TQ,10574.0,82025.4736
219329_BM,3541.0,129275.3924
215097_DM,2573.0,57189.0128
222426_LB,2917.0,36279.9714
214272_BG,7961.0,159602.4009
220321_BM,5418.0,35479.0909
224725_MM,2244.0,22847.9402
223232_BM,36.0,329.2722
222902_KK,311.0,6303.3153
211351_DM,198.0,4375.2509
221125_GD,918.0,4922.252
216215_GD,9683.0,86051.7449
213670_KK,3745.0,96979.3647
208999_GD,6802.0,55800.3224
220189_RD,1220.0,40219.8763
223571_EC,175.0,5193.2446
224784_PK,380.0,24461.596
1952691CL,10241.0,91975.4195
212742_BK,3879.0,62112.8184
219108_HM,2535.0,31973.0007
219434_WT,6814.0,133526.0857
213089_BK,2715.0,17394.7124
214499_KK,8768.0,203892.1342
210888_BK,8239.0,110914.6007
227683_OW,66.0,1828.5901
166730_BR,1253.0,4941.9629
219244_TU,5921.0,122874.8648
221909_BM,3530.0,91290.4264
217628_TU,4385.0,80815.9516
213430_KK,140.0,1068.8362
208161_GN,7952.0,226971.2612
214057_BG,1046.0,28342.3096
213898_GD,6398.0,33055.0966
197623_SV,6880.0,33948.5549
223552_BK,6452.0,182325.2325
223635_NV,863.0,21980.1803
210745_HM,2483.0,23611.7111
214211_HM,3334.0,23460.5165
211363_DM,2721.0,43427.2526
222593_EC,473.0,13124.608
218260_GY,3049.0,95338.075
219195_RD,1478.0,44285.781
220820_WT,1977.0,23357.1942
209252_SV,4400.0,16309.0856
212129_CA,6100.0,108068.8734
224744_KK,3813.0,45049.4109
174202_HM,3285.0,27060.8448
210795_BU,6154.0,137545.6774
214672_HM,3941.0,41023.3403
223621_BM,3391.0,38578.4625
221439_RD,953.0,32346.5254
218166_BN,192.0,5449.6459
210295_AQ,6380.0,36766.4183
222475_GN,2681.0,44992.8125
210928_PU,7108.0,121351.8274
223996_CA,411.0,10354.065
223331_BM,1520.0,92694.2371
208621_MM,716.0,15363.375
211536_BK,5222.0,78449.5031
224421_BK,49.0,1257.9824
225188_PK,25.0,1198.2328
216879_PK,3641.0,42594.6238
210870_HM,2974.0,28657.7167
209181_GD,5596.0,38550.4435
222898_RD,466.0,12719.8664
216542_FU,6660.0,162960.8873
206394_EC,241.0,9466.0063
226371_GD,16.0,210.2378
224434_BK,3885.0,103007.6835
218803_OR,210.0,3343.8729
221054_WT,3083.0,31602.7837
224471_YL,173.0,4698.5766
215598_SV,3312.0,15527.6425
222010_BL,417.0,5336.8317
168373_OR,13580.0,60454.3374
212174_EC,348.0,10569.5902
209568_GN,5423.0,91725.4854
217939_BK,3513.0,84827.1228
223984_BN,1327.0,35446.5077
220826_LB,2117.0,25263.9672
207923_OR,5682.0,49159.6326
220343_KK,1251.0,36523.1578
210439_FU,83.0,498.2724
217624_BM,2616.0,69525.34
210442_LL,26.0,149.4867
217000_BL,2477.0,17854.6871
217232_KK,4293.0,118008.3738
209516_SW,8071.0,164211.0826
214667_BM,13411.0,430118.9088
220484_BM,3910.0,22412.2837
211990_ID,2848.0,10998.0833
208715_PU,4312.0,31905.4823
217641_GD,841.0,5237.5435
226378_GD,166.0,2271.6747
212859_MI,5207.0,39623.7595
224656_GD,762.0,4505.5957
217656_SV,3475.0,21477.6596
216441_GD,399.0,6080.4553
211058_PM,44.0,768.3693
219263_DM,754.0,7291.6636
216350_FU,8040.0,145931.3982
224222_WT,138.0,4245.2673
216176_DM,7162.0,174407.1734
219513_GY,278.0,7878.6069
211803_TU,7714.0,173756.9135
212359_BK,8133.0,185466.3286
222242_BG,2670.0,93661.0211
217232_EC,6013.0,165970.5872
216698_DM,4292.0,23408.5781
214245_EC,10504.0,215926.7209
223631_BK,862.0,21850.3729
216895NC,7046.0,166233.9689
224459_CA,1197.0,31401.4481
212812_BK,9499.0,204702.7159
214194_EC,1921.0,27304.8254
219846_LB,657.0,8149.9789
218522_BM,4175.0,22122.647
219749_BM,1564.0,25538.466
212362_MD,6736.0,129877.8021
221730DNC,4837.0,113597.2933
219879_BM,6835.0,161244.8995
224688_GD,4145.0,23716.3522
223864_RD,1633.0,9808.0699
215539_HM,4311.0,39496.014
221873_EC,2663.0,65746.6713
209403_GD,852.0,9051.8711
221782_BL,3338.0,84421.852
202456_BM,7776.0,56818.9641
210804_BL,3985.0,77789.6833
224429_NM,1797.0,66627.1872
214268_BK,9784.0,235184.8344
213023_BM,2791.0,96122.5523
209725_BK,2779.0,28383.0812
222850_BM,1822.0,34427.4425
221505_BM,220.0,1639.4087
209248_GD,8598.0,38106.9323
195269_CL,9674.0,75110.894
216780_GN,4978.0,116495.4237
218134_BG,4534.0,70669.7404
216400_BM,226.0,5849.6758
223172_BG,2.0,20.3967
219439_WT,2705.0,89131.8889
198667_GD,11243.0,70480.7658
225225_GD,604.0,8791.2327
214209_HM,3474.0,19622.9636
213145_GD,3635.0,20978.1095
1586852BL,5697.0,25494.4195
218843_EC,3934.0,49918.1713
220972_GN,1192.0,25912.011
224739_LB,328.0,5081.1404
158816_LN,3835.0,18604.7442
211440_BM,2248.0,12207.124
212987_HM,10766.0,66343.9938
223401_WT,56.0,1552.4388
211834_BK,8541.0,257291.023
216339_PK,4794.0,127483.0111
214997_BM,164.0,8135.1132
223645_BK,1645.0,58217.507
221970_RD,102.0,2520.7499
